Bedroom,Bath,Area_sqft,Log_area_sqft,Area_per_bedroom,Bath_bedroom_ratio,Location_median_ppsf,Type_target_enc,City_target_enc,Source_OLX,Price_pkr,Log_price
5.0,7.0,1905.75,7.552630911,381.15,1.4,19283.74656,17.52449479365033,17.63082525563043,1,40900000,17.52664062
6.0,7.0,1905.75,7.552630911,317.625,1.166666667,19283.74656,17.52449479365033,17.63082525563043,0,28000000,17.14771507
7.0,6.0,10890.0,9.295600216,1555.714286,0.857142857,51067.863385,17.52449479365033,17.63082525563043,0,1000000000,20.72326584
5.0,5.0,5445.0,8.602453035,1089.0,1.0,12511.47842,17.52449479365033,17.0930370689899,0,39000000,17.4790722
5.0,6.0,1361.25,7.216158674,272.25,1.2,19467.40129,17.52449479365033,17.48107115846154,0,25900000,17.06975353
4.0,5.0,1386.0,7.23417718,346.5,1.25,22000.0,17.03228004347826,17.38481072169611,1,26000000,17.0736071
6.0,6.0,7078.5,8.8648173,1179.75,1.0,21120.29385,17.52449479365033,17.63082525563043,0,240000000,19.29614948
5.0,6.0,4628.25,8.439934106,925.65,1.2,23767.08259,18.00816093799353,17.48107115846154,0,113500000,18.54731339
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,12488.52158,18.00816093799353,17.30474131619205,0,13500000,16.41820024
4.0,5.0,2885.85,7.967574763,721.4625,1.25,11202.938475,17.03228004347826,17.0930370689899,0,30500000,17.23323724
6.0,7.0,10890.0,9.295600216,1815.0,1.166666667,15861.09024,18.00816093799353,17.48107115846154,0,179000000,19.00289636
5.0,6.0,5445.0,8.602453035,1089.0,1.2,17171.71717,17.52449479365033,17.48107115846154,0,135000000,18.72078534
5.0,6.0,5445.0,8.602453035,1089.0,1.2,12511.47842,17.52449479365033,17.0930370689899,0,29000000,17.18280639
3.0,3.0,816.75,6.70533305,272.25,1.0,14325.06887,17.52449479365033,17.30474131619205,0,12000000,16.30041721
5.0,6.0,2722.5,7.909305855,544.5,1.2,15610.65197,17.52449479365033,17.63082525563043,1,78000000,18.17221938
3.0,4.0,2994.75,8.004616035,998.25,1.333333333,14992.904245,16.74009781756667,17.48107115846154,1,42500000,17.56501463
2.0,3.0,680.625,6.523011494,340.3125,1.5,11753.90266,17.52449479365033,17.0930370689899,0,6500000,15.68731273
0.0,0.0,2178.0,7.686162303,2178.0,0.0,2984.389348,16.7407250003125,17.63082525563043,1,6500000,15.68731273
5.0,6.0,5445.0,8.602453035,1089.0,1.2,13957.75941,17.52449479365033,17.0930370689899,0,71500000,18.08520801
5.0,5.0,2722.5,7.909305855,544.5,1.0,12511.47842,17.52449479365033,17.0930370689899,0,30000000,17.21670794
4.0,5.0,10890.0,9.295600216,2722.5,1.25,15861.09024,18.00816093799353,17.48107115846154,1,200000000,19.11382792
0.0,0.0,5445.0,8.602453035,5445.0,0.0,5876.9513315,16.7407250003125,17.48107115846154,1,30000000,17.21670794
0.0,0.0,900.0,6.802394763,900.0,0.0,26481.48148,18.23946870666667,17.38481072169611,1,90000000,18.31532023
4.0,5.0,1361.25,7.216158674,340.3125,1.25,13957.75941,17.52449479365033,17.0930370689899,0,21000000,16.860033
5.0,6.0,5445.0,8.602453035,1089.0,1.2,17171.71717,17.52449479365033,17.48107115846154,0,87500000,18.28714935
2.0,2.0,1404.0,7.247080585,702.0,1.0,5698.005698000001,16.74009781756667,17.38481072169611,0,10500000,16.16688582
6.0,7.0,5445.0,8.602453035,907.5,1.166666667,24334.251605,18.00816093799353,17.48107115846154,0,220000000,19.2091381
5.0,5.0,4083.75,8.314770963,816.75,1.0,17447.19927,17.52449479365033,17.30474131619205,0,80000000,18.19753719
4.0,4.0,3539.25,8.171670119,884.8125,1.0,15861.09024,16.74009781756667,17.48107115846154,1,40000000,17.50439001
0.0,1.0,9000.0,9.104979856,9000.0,0.0,150.0,18.00816093799353,17.38481072169611,1,1500000,14.22097567
5.0,5.0,3811.5,8.245778091,762.3,1.0,19283.74656,17.52449479365033,17.63082525563043,1,102500000,18.44537336
3.0,3.0,1800.0,7.495541944,600.0,1.0,11666.66667,17.03228004347826,17.38481072169611,0,19900000,16.80623029
0.0,0.0,5445.0,8.602453035,5445.0,0.0,5876.9513315,16.89827182589474,17.48107115846154,1,19500000,16.78592502
4.0,5.0,1905.75,7.552630911,476.4375,1.25,18365.47291,17.52449479365033,17.30474131619205,0,41000000,17.52908262
0.0,0.0,4500.0,8.411832676,4500.0,0.0,22000.0,16.7407250003125,17.38481072169611,1,11000000,16.21340583
3.0,3.0,1007.325,6.915053581,335.775,1.0,20779.22078,17.52449479365033,17.30474131619205,0,20000000,16.81124283
2.0,2.0,800.0,6.684611728,400.0,1.0,19283.74656,16.74009781756667,17.63082525563043,1,8000000,15.8949521
5.0,5.0,9801.0,9.1902397,1960.2,1.0,23875.11478,17.52449479365033,17.30474131619205,0,250000000,19.33697148
5.0,6.0,2722.5,7.909305855,544.5,1.2,16345.27089,17.52449479365033,17.2241481738,0,51000000,17.74733619
5.0,6.0,2722.5,7.909305855,544.5,1.2,20202.0202,17.52449479365033,17.2241481738,0,57500000,17.86729551
0.0,1.0,275.0,5.616771098,275.0,0.0,17454.54545,16.74009781756667,17.48107115846154,1,4800000,15.38412648
0.0,0.0,5445.0,8.602453035,5445.0,0.0,15861.09024,16.7407250003125,17.48107115846154,1,16500000,16.61887094
4.0,5.0,1080.0,6.98471632,270.0,1.25,22000.0,17.52449479365033,17.38481072169611,1,39200000,17.4841873
5.0,6.0,2722.5,7.909305855,544.5,1.2,14612.029385,17.52449479365033,17.0930370689899,0,37500000,17.43985149
0.0,0.0,2722.5,7.909305855,2722.5,0.0,15861.09024,16.89827182589474,17.48107115846154,1,17000000,16.6487239
0.0,0.0,1089.0,6.993015123,1089.0,0.0,15861.09024,16.89827182589474,17.48107115846154,1,16100000,16.59432983
4.0,5.0,720.0,6.579251212,180.0,1.25,26388.88889,17.52449479365033,17.38481072169611,0,19500000,16.78592502
6.0,6.0,3865.95,8.259962726,644.325,1.0,19283.74656,17.52449479365033,17.63082525563043,0,95000000,18.36938745
4.0,5.0,1361.25,7.216158674,340.3125,1.25,11753.90266,17.52449479365033,17.0930370689899,0,16500000,16.61887094
4.0,4.0,2722.5,7.909305855,680.625,1.0,15861.09024,17.52449479365033,17.48107115846154,1,45000000,17.62217305
5.0,6.0,2722.5,7.909305855,544.5,1.2,12488.52158,18.00816093799353,17.0930370689899,0,34000000,17.34187108
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,15861.09024,18.00816093799353,17.48107115846154,0,34500000,17.35646988
5.0,5.0,2178.0,7.686162303,435.6,1.0,13957.75941,17.52449479365033,17.2241481738,0,27800000,17.14054658
3.0,3.0,816.75,6.70533305,272.25,1.0,15610.651975,17.52449479365033,17.48107115846154,1,13500000,16.41820024
2.0,2.0,1098.0,7.001245622,549.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,16500000,16.61887094
3.0,5.0,1361.25,7.216158674,453.75,1.666666667,21671.258035,17.52449479365033,17.63082525563043,0,30000000,17.21670794
8.0,6.0,1950.0,7.575584652,243.75,0.75,22000.0,17.544675218,17.38481072169611,1,38500000,17.4661688
4.0,4.0,544.5,6.299867942,136.125,1.0,14041.756535,17.03228004347826,17.0930370689899,0,7800000,15.86963429
6.0,7.0,1800.0,7.495541944,300.0,1.166666667,22000.0,17.52449479365033,17.38481072169611,1,75000000,18.13299867
3.0,4.0,816.75,6.70533305,272.25,1.333333333,17936.94521,17.52449479365033,17.30474131619205,0,15500000,16.55635058
5.0,6.0,5445.0,8.602453035,1089.0,1.2,12511.47842,17.52449479365033,17.0930370689899,0,40000000,17.50439001
5.0,6.0,2450.25,7.803945339,490.05,1.2,14041.756535,17.52449479365033,17.0930370689899,0,35000000,17.37085862
6.0,6.0,4500.0,8.411832676,750.0,1.0,29444.444445,18.00816093799353,17.38481072169611,1,170000000,18.951309
4.0,5.0,5445.0,8.602453035,1361.25,1.25,12396.694215,18.00816093799353,17.48107115846154,0,80000000,18.19753719
3.0,4.0,2640.825,7.878846647,880.275,1.333333333,13865.932045,17.03228004347826,17.0930370689899,0,19000000,16.75994954
6.0,6.0,2722.5,7.909305855,453.75,1.0,14041.756535,17.52449479365033,17.0930370689899,0,49000000,17.70733086
5.0,5.0,2160.0,7.677863501,432.0,1.0,104166.66666,18.00816093799353,17.38481072169611,1,170000000,18.951309
2.0,3.0,1579.05,7.364578679,789.525,1.5,11207.0096395,17.30156670857143,17.2241481738,0,8000000,15.8949521
3.0,4.0,1674.0,7.422971251,558.0,1.333333333,22000.0,16.74009781756667,17.38481072169611,0,21000000,16.860033
4.0,4.0,1361.25,7.216158674,340.3125,1.0,19283.74656,17.52449479365033,17.63082525563043,0,28000000,17.14771507
6.0,6.0,3267.0,8.091627412,544.5,1.0,23875.11478,17.52449479365033,17.30474131619205,0,85900000,18.26869439
2.0,2.0,2069.1,7.634869009,1034.55,1.0,14954.74223,16.74009781756667,17.2241481738,0,26000000,17.0736071
6.0,6.0,21780.0,9.988747396,3630.0,1.0,23875.11478,17.52449479365033,17.30474131619205,0,470000000,19.96824325
0.0,0.0,2178.0,7.686162303,2178.0,0.0,15861.09024,16.89827182589474,17.48107115846154,1,6500000,15.68731273
4.0,5.0,1633.5,7.398480231,408.375,1.25,12511.47842,17.52449479365033,17.0930370689899,0,25000000,17.03438638
4.0,5.0,2722.5,7.909305855,680.625,1.25,18365.47291,17.52449479365033,17.30474131619205,0,51500000,17.75709237
0.0,0.0,1080.0,6.98471632,1080.0,0.0,22000.0,16.89827182589474,17.38481072169611,1,3500000,15.06827353
4.0,5.0,2178.0,7.686162303,544.5,1.25,15861.09024,18.00816093799353,17.48107115846154,1,380000000,19.75568181
6.0,6.0,3996.0,8.29304914,666.0,1.0,22000.0,17.52449479365033,17.38481072169611,0,105000000,18.46947091
5.0,6.0,5445.0,8.602453035,1089.0,1.2,10101.0101,17.52449479365033,17.0930370689899,0,55000000,17.82284374
6.0,6.0,1080.0,6.98471632,180.0,1.0,41851.85185,18.00816093799353,17.38481072169611,1,62500000,17.95067711
3.0,3.0,1361.25,7.216158674,453.75,1.0,16324.86481,18.00816093799353,17.63082525563043,0,12500000,16.3412392
4.0,4.0,2178.0,7.686162303,544.5,1.0,20202.0202,17.52449479365033,17.2241481738,0,42500000,17.56501463
4.0,5.0,2722.5,7.909305855,680.625,1.25,17447.19927,17.52449479365033,17.30474131619205,0,45000000,17.62217305
6.0,6.0,4900.5,8.49709252,816.75,1.0,18365.47291,17.30156670857143,17.63082525563043,0,65000000,17.98989783
4.0,5.0,4500.0,8.411832676,1125.0,1.25,22000.0,16.74009781756667,17.38481072169611,0,80000000,18.19753719
0.0,0.0,5445.0,8.602453035,5445.0,0.0,15861.09024,16.89827182589474,17.48107115846154,1,65000000,17.98989783
6.0,7.0,2722.5,7.909305855,453.75,1.166666667,14612.029385,17.52449479365033,17.0930370689899,0,40500000,17.51681253
5.0,6.0,4500.0,8.411832676,900.0,1.2,59444.444445,17.30156670857143,17.38481072169611,1,160000000,18.89068437
5.0,6.0,2722.5,7.909305855,544.5,1.2,12488.52158,17.52449479365033,17.0930370689899,0,35000000,17.37085862
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,19467.40129,18.00816093799353,17.48107115846154,0,35500000,17.38504325
3.0,3.0,2304.0,7.742402022,768.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,62500000,17.95067711
0.0,0.0,5445.0,8.602453035,5445.0,0.0,7070.707071,16.7407250003125,17.48107115846154,1,38500000,17.4661688
6.0,6.0,3267.0,8.091627412,544.5,1.0,18212.427305,17.52449479365033,17.2241481738,0,55000000,17.82284374
5.0,5.0,2722.5,7.909305855,544.5,1.0,15861.09024,17.52449479365033,17.48107115846154,1,42500000,17.56501463
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,15861.09024,17.52449479365033,17.48107115846154,0,28500000,17.16541465
4.0,5.0,2722.5,7.909305855,680.625,1.25,12511.47842,17.52449479365033,17.0930370689899,0,30000000,17.21670794
4.0,5.0,1905.75,7.552630911,476.4375,1.25,16843.7623,18.00816093799353,17.30474131619205,0,32000000,17.28124646
5.0,6.0,1905.75,7.552630911,381.15,1.2,16843.7623,17.52449479365033,17.30474131619205,0,27500000,17.12969656
4.0,4.0,3150.0,8.055157732,787.5,1.0,6587.3015875,17.03228004347826,17.38481072169611,0,21000000,16.860033
6.0,6.0,3375.9,8.124417234,562.65,1.0,14954.74223,17.52449479365033,17.2241481738,0,51000000,17.74733619
5.0,5.0,2722.5,7.909305855,544.5,1.0,19926.53811,17.52449479365033,17.63082525563043,0,65000000,17.98989783
1.0,1.0,898.425,6.80064323,898.425,1.0,9478.95376,16.74009781756667,17.2241481738,0,8000000,15.8949521
5.0,5.0,1361.25,7.216158674,272.25,1.0,16528.92562,17.52449479365033,17.30474131619205,0,22500000,16.92902587
5.0,5.0,1905.75,7.552630911,381.15,1.0,32795.48734,17.52449479365033,17.63082525563043,0,72500000,18.09909712
5.0,6.0,5445.0,8.602453035,1089.0,1.2,24334.251605,17.52449479365033,17.48107115846154,0,100000000,18.42068074
5.0,5.0,2722.5,7.909305855,544.5,1.0,11202.938475,17.52449479365033,17.0930370689899,0,31000000,17.24949776
5.0,6.0,2722.5,7.909305855,544.5,1.2,18732.78237,17.52449479365033,17.48107115846154,1,55000000,17.82284374
5.0,5.0,2722.5,7.909305855,544.5,1.0,13223.1405,17.52449479365033,17.2241481738,0,36000000,17.3990295
3.0,4.0,5445.0,8.602453035,1815.0,1.333333333,15861.09024,17.52449479365033,17.48107115846154,0,38000000,17.45309672
5.0,6.0,5445.0,8.602453035,1089.0,1.2,11478.42057,17.52449479365033,17.0930370689899,0,45000000,17.62217305
3.0,3.0,816.75,6.70533305,272.25,1.0,10407.10132,17.52449479365033,17.0930370689899,0,8500000,15.95557672
0.0,0.0,1361.25,7.216158674,1361.25,0.0,15861.09024,16.89827182589474,17.48107115846154,1,22000000,16.90655301
2.0,2.0,750.0,6.620073207,375.0,1.0,22000.0,16.74009781756667,17.38481072169611,1,9000000,16.01273514
2.0,3.0,108900.0,11.59818531,54450.0,1.5,15861.09024,17.52449479365033,17.48107115846154,1,100000000,18.42068074
5.0,6.0,5445.0,8.602453035,1089.0,1.2,12511.47842,17.52449479365033,17.0930370689899,0,75000000,18.13299867
6.0,6.0,1080.0,6.98471632,180.0,1.0,22000.0,17.52449479365033,17.38481072169611,1,39000000,17.4790722
3.0,4.0,2304.0,7.742402022,768.0,1.333333333,23875.11478,17.30156670857143,17.38481072169611,0,62000000,17.94264494
6.0,6.0,1905.75,7.552630911,317.625,1.0,9917.355372,17.52449479365033,17.2241481738,0,26000000,17.0736071
5.0,6.0,5445.0,8.602453035,1089.0,1.2,24334.251605,17.52449479365033,17.48107115846154,0,112500000,18.53846378
3.0,3.0,1800.0,7.495541944,600.0,1.0,18726.59176,16.74009781756667,17.38481072169611,0,22500000,16.92902587
4.0,5.0,3150.0,8.055157732,787.5,1.25,22000.0,17.52449479365033,17.38481072169611,0,85000000,18.25816181
0.0,0.0,1361.25,7.216158674,1361.25,0.0,15861.09024,16.7407250003125,17.48107115846154,1,7800000,15.86963429
3.0,3.0,1197.0,7.087573706,399.0,1.0,24334.251605,17.30156670857143,17.38481072169611,0,22500000,16.92902587
2.0,2.0,1361.25,7.216158674,680.625,1.0,9182.736455,17.52449479365033,17.2241481738,0,7500000,15.83041358
2.0,2.0,1306.8,7.17533668,653.4,1.0,8866.090371,16.74009781756667,17.2241481738,0,15800000,16.5755205
4.0,5.0,9000.0,9.104979856,2250.0,1.25,150.0,18.00816093799353,17.38481072169611,1,1500000,14.22097567
0.0,0.0,1361.25,7.216158674,1361.25,0.0,19283.74656,16.7407250003125,17.63082525563043,1,6500000,15.68731273
1.0,2.0,1361.25,7.216158674,1361.25,2.0,12855.83104,17.30156670857143,17.2241481738,0,17500000,16.67771144
5.0,6.0,7078.5,8.8648173,1415.7,1.2,18365.47291,17.52449479365033,17.2241481738,0,109000000,18.50685844
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,19467.40129,17.52449479365033,17.48107115846154,0,24800000,17.02635421
1.0,1.0,999.0,6.906754779,999.0,1.0,22000.0,17.52449479365033,17.38481072169611,0,40000000,17.50439001
4.0,4.0,1080.0,6.98471632,270.0,1.0,62962.96296,18.00816093799353,17.38481072169611,0,68000000,18.03501826
0.0,0.0,5445.0,8.602453035,5445.0,0.0,5876.9513315,16.89827182589474,17.48107115846154,1,35500000,17.38504325
5.0,6.0,6534.0,8.784774592,1306.8,1.2,17447.19927,17.52449479365033,17.2241481738,0,149500000,18.82280695
3.0,1.0,1361.25,7.216158674,453.75,0.333333333,14954.74223,17.03228004347826,17.2241481738,0,6500000,15.68731273
5.0,6.0,5445.0,8.602453035,1089.0,1.2,14041.756535,17.52449479365033,17.0930370689899,0,53900000,17.80264104
2.0,2.0,1053.0,6.959398512,526.5,1.0,15786.890315,16.74009781756667,17.38481072169611,0,15500000,16.55635058
3.0,3.0,1125.0,7.025538315,375.0,1.0,9955.555556,17.03228004347826,17.38481072169611,0,13800000,16.44017915
2.0,2.0,720.0,6.579251212,360.0,1.0,22000.0,17.52449479365033,17.38481072169611,1,8500000,15.95557672
2.0,2.0,789.525,6.671431499,394.7625,1.0,17447.19927,18.00816093799353,17.30474131619205,0,6000000,15.60727003
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,19834.71074,17.52449479365033,17.48107115846154,0,27000000,17.11134742
4.0,4.0,1080.0,6.98471632,270.0,1.0,41666.66667,18.00816093799353,17.38481072169611,0,45000000,17.62217305
6.0,6.0,5445.0,8.602453035,907.5,1.0,17447.19927,17.52449479365033,17.2241481738,0,91500000,18.33184953
5.0,5.0,1905.75,7.552630911,381.15,1.0,15861.09024,17.52449479365033,17.48107115846154,1,28500000,17.16541465
3.0,3.0,1125.0,7.025538315,375.0,1.0,22000.0,17.03228004347826,17.38481072169611,0,16500000,16.61887094
1.0,2.0,925.65,6.830496193,925.65,2.0,13957.75941,16.74009781756667,17.2241481738,0,12300000,16.32510982
5.0,5.0,2722.5,7.909305855,544.5,1.0,16528.92562,17.52449479365033,17.2241481738,0,45000000,17.62217305
4.0,5.0,5994.0,8.698514248,1498.5,1.25,22000.0,18.00816093799353,17.38481072169611,1,150000000,18.82614585
2.0,2.0,500.0,6.214608098,250.0,1.0,22000.0,16.74009781756667,17.38481072169611,1,6000000,15.60727003
3.0,4.0,1700.0,7.43838353,566.6666667,1.333333333,27527.52753,16.74009781756667,17.38481072169611,1,50000000,17.72753356
0.0,0.0,13068.0,9.477921773,13068.0,0.0,15861.09024,16.7407250003125,17.48107115846154,1,65000000,17.98989783
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,122500000,18.62362159
4.0,5.0,600.0,6.396929655,150.0,1.25,22000.0,18.00816093799353,17.38481072169611,1,35000000,17.37085862
5.0,6.0,1905.75,7.552630911,381.15,1.2,15217.10613,17.52449479365033,17.2241481738,0,27500000,17.12969656
5.0,6.0,5445.0,8.602453035,1089.0,1.2,19283.74656,17.52449479365033,17.63082525563043,0,147500000,18.80933873
4.0,5.0,900.0,6.802394763,225.0,1.25,66666.66667,17.30156670857143,17.38481072169611,1,75000000,18.13299867
1.0,1.0,653.4,6.482189499,653.4,1.0,8866.090371,18.00816093799353,17.2241481738,0,7700000,15.85673089
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,18732.78237,17.52449479365033,17.48107115846154,1,27000000,17.11134742
4.0,5.0,2700.0,7.901007052,675.0,1.25,19283.74656,17.30156670857143,17.63082525563043,1,43000000,17.57671067
5.0,6.0,2613.6,7.86848386,522.72,1.2,14612.029385,17.52449479365033,17.0930370689899,0,37500000,17.43985149
0.0,0.0,10890.0,9.295600216,10890.0,0.0,15861.09024,16.7407250003125,17.48107115846154,1,115000000,18.56044269
4.0,5.0,2722.5,7.909305855,680.625,1.25,15861.09024,17.52449479365033,17.48107115846154,1,74500000,18.12630968
2.0,2.0,1061.775,6.967697315,530.8875,1.0,8754.904416,16.74009781756667,17.2241481738,0,8800000,15.99026228
3.0,3.0,816.75,6.70533305,272.25,1.0,16446.280995,17.52449479365033,17.48107115846154,1,15500000,16.55635058
3.0,3.0,1125.0,7.025538315,375.0,1.0,22000.0,17.30156670857143,17.38481072169611,0,17200000,16.66041994
3.0,3.0,1800.0,7.495541944,600.0,1.0,22000.0,18.00816093799353,17.38481072169611,1,35000000,17.37085862
5.0,5.0,2722.5,7.909305855,544.5,1.0,19283.74656,17.52449479365033,17.63082525563043,0,63000000,17.95864528
3.0,3.0,1197.0,7.087573706,399.0,1.0,11093.905055,16.74009781756667,17.38481072169611,0,12000000,16.30041721
5.0,5.0,1905.75,7.552630911,381.15,1.0,24050.02405,17.52449479365033,17.30474131619205,0,42500000,17.56501463
5.0,6.0,5445.0,8.602453035,1089.0,1.2,10101.0101,17.52449479365033,17.0930370689899,0,60000000,17.90985512
0.0,0.0,5445.0,8.602453035,5445.0,0.0,4205.693297,16.7407250003125,17.48107115846154,1,22900000,16.94664747
4.0,5.0,1361.25,7.216158674,340.3125,1.25,9917.355372,17.52449479365033,17.0930370689899,0,14000000,16.45456789
0.0,0.0,1089.0,6.993015123,1089.0,0.0,15861.09024,18.23946870666667,17.48107115846154,1,50000000,17.72753356
2.0,2.0,864.0,6.761572769,432.0,1.0,22000.0,17.52449479365033,17.38481072169611,0,8000000,15.8949521
5.0,7.0,5445.0,8.602453035,1089.0,1.4,20202.0202,18.00816093799353,17.48107115846154,0,82500000,18.22830885
3.0,3.0,1250.0,7.13089883,416.6666667,1.0,29444.444445,17.30156670857143,17.38481072169611,1,33000000,17.31201812
1.0,2.0,980.1,6.887654607,980.1,2.0,9478.95376,18.00816093799353,17.2241481738,0,13000000,16.38045992
5.0,6.0,2700.0,7.901007052,540.0,1.2,22000.0,17.52449479365033,17.38481072169611,1,77500000,18.16578849
1.0,1.0,1524.6,7.32948736,1524.6,1.0,15413.87905,16.74009781756667,17.63082525563043,0,23500000,16.97251098
2.0,3.0,1361.25,7.216158674,680.625,1.5,14954.74223,17.52449479365033,17.2241481738,0,11000000,16.21340583
5.0,6.0,2994.75,8.004616035,598.95,1.2,11602.817245,17.52449479365033,17.30474131619205,0,37500000,17.43985149
3.0,3.0,2160.0,7.677863501,720.0,1.0,37037.03704,18.00816093799353,17.38481072169611,1,36000000,17.3990295
3.0,5.0,1361.25,7.216158674,453.75,1.666666667,21671.258035,17.52449479365033,17.63082525563043,0,27500000,17.12969656
3.0,4.0,2722.5,7.909305855,907.5,1.333333333,23767.08259,17.30156670857143,17.48107115846154,0,34500000,17.35646988
3.0,3.0,2700.0,7.901007052,900.0,1.0,22000.0,16.74009781756667,17.38481072169611,1,115000000,18.56044269
5.0,6.0,2722.5,7.909305855,544.5,1.2,20385.67493,17.52449479365033,17.63082525563043,0,52500000,17.77632373
6.0,7.0,5445.0,8.602453035,907.5,1.166666667,17171.71717,17.52449479365033,17.48107115846154,0,124500000,18.63981627
4.0,4.0,3267.0,8.091627412,816.75,1.0,12473.21702,18.00816093799353,17.48107115846154,0,39000000,17.4790722
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,115000000,18.56044269
4.0,6.0,1905.75,7.552630911,476.4375,1.5,19283.74656,17.52449479365033,17.63082525563043,0,69000000,18.04961706
5.0,6.0,4500.0,8.411832676,900.0,1.2,24334.251605,18.00816093799353,17.38481072169611,0,180000000,19.00846741
3.0,3.0,2368.575,7.770043787,789.525,1.0,42381.86056,17.30156670857143,17.63082525563043,0,85000000,18.25816181
2.0,2.0,954.0,6.860663671,477.0,1.0,24334.251605,16.74009781756667,17.38481072169611,0,21000000,16.860033
3.0,3.0,816.75,6.70533305,272.25,1.0,15861.09024,17.52449479365033,17.48107115846154,0,9500000,16.06680236
4.0,5.0,3267.0,8.091627412,816.75,1.25,12473.21702,16.74009781756667,17.48107115846154,0,41500000,17.54120399
4.0,5.0,2722.5,7.909305855,680.625,1.25,17447.19927,17.52449479365033,17.30474131619205,0,55000000,17.82284374
6.0,7.0,4500.0,8.411832676,750.0,1.166666667,61111.11111,18.00816093799353,17.38481072169611,0,285000000,19.46799974
0.0,0.0,1361.25,7.216158674,1361.25,0.0,15861.09024,16.7407250003125,17.48107115846154,1,7500000,15.83041358
3.0,3.0,1368.0,7.221105098,456.0,1.0,14181.28655,17.03228004347826,17.38481072169611,0,20000000,16.81124283
6.0,6.0,2722.5,7.909305855,453.75,1.0,13544.53627,17.52449479365033,17.63082525563043,0,35000000,17.37085862
1.0,1.0,626.175,6.439629885,626.175,1.0,9478.95376,16.74009781756667,17.2241481738,0,7000000,15.76142071
6.0,6.0,2994.75,8.004616035,499.125,1.0,18212.427305,17.52449479365033,17.2241481738,0,55000000,17.82284374
4.0,5.0,2178.0,7.686162303,544.5,1.25,15861.09024,18.00816093799353,17.48107115846154,1,200000000,19.11382792
5.0,6.0,2722.5,7.909305855,544.5,1.2,19283.74656,17.52449479365033,17.63082525563043,0,55000000,17.82284374
5.0,6.0,1905.75,7.552630911,381.15,1.2,19283.74656,18.00816093799353,17.63082525563043,1,35500000,17.38504325
5.0,6.0,2178.0,7.686162303,435.6,1.2,16843.7623,17.52449479365033,17.30474131619205,0,25000000,17.03438638
7.0,6.0,6534.0,8.784774592,933.4285714,0.857142857,17447.19927,17.52449479365033,17.2241481738,0,87500000,18.28714935
7.0,6.0,2722.5,7.909305855,388.9285714,0.857142857,12511.47842,17.52449479365033,17.0930370689899,0,25000000,17.03438638
5.0,7.0,1905.75,7.552630911,381.15,1.4,17060.55773,17.52449479365033,17.63082525563043,0,42500000,17.56501463
4.0,5.0,1361.25,7.216158674,340.3125,1.25,17447.19927,17.52449479365033,17.30474131619205,0,20000000,16.81124283
5.0,7.0,2994.75,8.004616035,598.95,1.4,17447.19927,18.00816093799353,17.30474131619205,0,55000000,17.82284374
6.0,5.0,2722.5,7.909305855,453.75,0.833333333,19283.74656,17.52449479365033,17.63082525563043,0,50000000,17.72753356
4.0,5.0,1080.0,6.98471632,270.0,1.25,22000.0,17.52449479365033,17.38481072169611,0,20000000,16.81124283
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,12511.47842,17.52449479365033,17.0930370689899,0,16000000,16.58809928
3.0,4.0,3539.25,8.171670119,1179.75,1.333333333,14992.904245,16.74009781756667,17.48107115846154,1,57200000,17.86206446
1.0,1.0,225.0,5.416100402,225.0,1.0,15861.09024,16.74009781756667,17.48107115846154,1,3200000,14.97866137
3.5,5.0,190.0,5.247024072,54.28571429,1.428571429,17454.54545,15.6743339095,17.48107115846154,1,5700000,15.55597673
4.0,4.0,1361.25,7.216158674,340.3125,1.0,15861.09024,17.52449479365033,17.48107115846154,0,26500000,17.09265529
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,12488.52158,17.52449479365033,17.30474131619205,0,16500000,16.61887094
3.0,4.0,1602.0,7.379008128,534.0,1.333333333,22000.0,16.74009781756667,17.38481072169611,0,30000000,17.21670794
4.0,6.0,1080.0,6.98471632,270.0,1.5,22000.0,17.52449479365033,17.38481072169611,1,40000000,17.50439001
5.0,6.0,2450.25,7.803945339,490.05,1.2,14041.756535,17.03228004347826,17.0930370689899,0,40000000,17.50439001
5.0,5.0,2450.25,7.803945339,490.05,1.0,24050.02405,17.52449479365033,17.30474131619205,0,55000000,17.82284374
0.0,0.0,1361.25,7.216158674,1361.25,0.0,5876.951331,16.89827182589474,17.48107115846154,1,8000000,15.8949521
4.0,5.0,5445.0,8.602453035,1361.25,1.25,15861.09024,18.00816093799353,17.48107115846154,0,75000000,18.13299867
