url,type,purpose,area,bedroom,bath,added,price,location,location_city,source,price_pkr,area_unit,area_sqft,suspected_outlier
https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_one_bedroom_unfurnished_apartment_available_for_sale-54634929-8974-1.html,Room,For Sale,3.1 Marla,1.0,1.0,1 day ago,PKR 55 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,Zameen,5500000.0,Marla,843.975,False
https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_bahria_town_phase_civic_center_1_bed_apartment_for_sale-54665211-8974-1.html,Apartment,For Sale,2.3 Marla,1.0,1.0,1 day ago,PKR 50 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,Zameen,5000000.0,Marla,626.175,False
https://www.zameen.com/Property/rawalpindi_gulshan_abad_7_marla_1_5_story_house_available_for_sale-54604237-1058-1.html,House,For Sale,7 Marla,3.0,4.0,29 minutes ago,PKR 1.98 Crore,"Gulshan Abad, Rawalpindi",Rawalpindi,Zameen,19800000.0,Marla,1905.75,False
https://www.zameen.com/Property/adiala_road_snober_city_6_marla_brand_new_house_available_for_sale-54614152-11748-1.html,House,For Sale,6 Marla,3.0,4.0,29 minutes ago,PKR 1.5 Crore,"Snober City, Adiala Road",Rawalpindi,Zameen,15000000.0,Marla,1633.5,False
https://www.zameen.com/Property/rawalpindi_chakri_road_04_kanals_farm_house_for_sale-54128666-467-1.html,Farm House,For Sale,4 Kanal,2.0,2.0,4 hours ago,PKR 1.2 Crore,"Chakri Road, Rawalpindi",Rawalpindi,Zameen,12000000.0,Kanal,21780.0,False
https://www.zameen.com/Property/rawalpindi_chakri_road_15_kanals_farm_house_on_chakri_road-54128684-467-1.html,Farm House,For Sale,15 Kanal,4.0,3.0,4 hours ago,PKR 2.5 Crore,"Chakri Road, Rawalpindi",Rawalpindi,Zameen,25000000.0,Kanal,81675.0,False
https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_one_bedroom_furnish_apartment_available_for_sale-54621284-8974-1.html,Room,For Sale,3.4 Marla,1.0,1.0,7 hours ago,PKR 1.15 Crore,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,Zameen,11500000.0,Marla,925.65,False
https://www.zameen.com/Property/rawalpindi_chandni_chowk_a_flat_of_600_square_feet-53755735-439-1.html,Apartment,For Sale,2.7 Marla,2.0,2.0,8 hours ago,PKR 1.32 Crore,"Chandni Chowk, Rawalpindi",Rawalpindi,Zameen,13200000.0,Marla,735.075,False
https://www.zameen.com/Property/rawalpindi_new_lalazar_double_storey_house_for_sale_caltax_road_near_askria_14_gate_1-54491308-8336-1.html,House,For Sale,5 Marla,4.0,6.0,9 hours ago,PKR 2.48 Crore,"New Lalazar, Rawalpindi",Rawalpindi,Zameen,24800000.0,Marla,1361.25,False
https://www.zameen.com/Property/westridge_westridge_1_westridge_1_house_for_sale-53781977-6053-1.html,House,For Sale,1.2 Kanal,5.0,6.0,4 hours ago,PKR 7.15 Crore,"Westridge 1, Westridge",Rawalpindi,Zameen,71500000.0,Kanal,6534.0,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_11_marla_proper_double_unit_house_for_sale_in_bahria_town_phase_8_block_f-1_demand_3_40_crore-54504120-3048-1.html,House,For Sale,11 Marla,4.0,4.0,7 hours ago,PKR 3.4 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,Zameen,34000000.0,Marla,2994.75,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_10_marla_new_house_for_sale_with_soler_bahria_town_rawalpindi_phase_8-54425305-3048-1.html,House,For Sale,10 Marla,5.0,6.0,8 hours ago,PKR 4.2 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,Zameen,42000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_5_marla_brand_new_luxury_designer_house_for_sale_bahria_town_phase_8_rawalpindi_prime_location-54441713-3048-1.html,House,For Sale,5 Marla,3.0,4.0,8 hours ago,PKR 2.46 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,Zameen,24600000.0,Marla,1361.25,False
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_p_32_marla_designer_house_for_sale-54419783-3065-1.html,House,For Sale,1.6 Kanal,7.0,6.0,8 hours ago,PKR 8.9 Crore,"Bahria Town Phase 8 - Block P, Bahria Town Phase 8",Rawalpindi,Zameen,89000000.0,Kanal,8712.0,False
https://www.zameen.com/Property/rawalpindi_adiala_road_5_marla_1_5_storey_house_for_sale_with_2_kitchen_main_adiala_road_nearly_punjab_servant_government_housing_society_adaiyala_road_rawalpindi-54445212-478-1.html,House,For Sale,5 Marla,3.0,4.0,8 hours ago,PKR 1.35 Crore,"Adiala Road, Rawalpindi",Rawalpindi,Zameen,13500000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_media_town_12_marla_brand_new_house_for_sale-53854783-8157-1.html,House,For Sale,12 Marla,6.0,6.0,9 hours ago,PKR 5.9 Crore,"Media Town, Rawalpindi",Rawalpindi,Zameen,59000000.0,Marla,3267.0,False
https://www.zameen.com/Property/rawalpindi_adiala_road_double_unit_house_for_sale_adyala_road_nhs-54477668-478-1.html,House,For Sale,3 Marla,3.0,3.0,9 hours ago,PKR 88 Lakh,"Adiala Road, Rawalpindi",Rawalpindi,Zameen,8800000.0,Marla,816.75,False
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_10_marla_double_unit_designer_house_overseas_5_street_11_bahria_town_rawalpindi-54175276-8304-1.html,House,For Sale,10 Marla,5.0,6.0,2 days ago,PKR 5.75 Crore,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,Zameen,57500000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_luxury_designer_house_with_home_theatre_15_kva_solar-54463554-8304-1.html,House,For Sale,1 Kanal,5.0,6.0,2 days ago,PKR 12.5 Crore,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,Zameen,125000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_10_marla_designer_house_phase_7-54608708-3047-1.html,House,For Sale,10 Marla,5.0,6.0,2 days ago,PKR 5.4 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,Zameen,54000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_usman_block_registry_available_7_marla_owner_built_slightly_used_house_for_sale_bahria_town_ph_8_usman_block-54685085-3068-1.html,House,For Sale,7 Marla,4.0,5.0,2 days ago,PKR 2.73 Crore,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,Zameen,27300000.0,Marla,1905.75,False
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_safari_homes_5_marla_single_storey_safari_home_is_available_for_sale_in_bahria_town_phase_8_rawalpindi-54668641-10610-1.html,Other,For Sale,5 Marla,2.0,2.0,3 days ago,PKR 1.45 Crore,"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,Zameen,14500000.0,Marla,1361.25,False
https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_-_civic_centre_bahria_town_civic_centre_1_bed_fully_furnish_apartment_for_sale-54677100-8974-1.html,Apartment,For Sale,3.3 Marla,1.0,1.0,1 day ago,PKR 80 Lakh,"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,Zameen,8000000.0,Marla,898.425,False
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_5_5_marla_house_with_3_marla_c_category_lawn-54144789-8304-1.html,House,For Sale,5.5 Marla,3.0,4.0,1 day ago,PKR 2.5 Crore,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,Zameen,25000000.0,Marla,1497.375,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_fully_furnished_one_bedroom_apartment_for_sale-53930692-12199-1.html,Room,For Sale,3.6 Marla,1.0,2.0,1 day ago,PKR 1.25 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,Zameen,12500000.0,Marla,980.1,False
https://www.zameen.com/Property/media_town_media_town_-_block_c_main_double_road_house_for_sale_in_media_town_-_block_c-54671544-16392-1.html,House,For Sale,12.4 Marla,6.0,6.0,1 day ago,PKR 7 Crore,"Media Town - Block C, Media Town",Rawalpindi,Zameen,70000000.0,Marla,3375.9,False
https://www.zameen.com/Property/media_town_media_town_-_block_a_prime_location_sale_a_house_in_rawalpindi_prime_location-54671543-16390-1.html,House,For Sale,12.4 Marla,6.0,6.0,1 day ago,PKR 6.5 Crore,"Media Town - Block A, Media Town",Rawalpindi,Zameen,65000000.0,Marla,3375.9,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_1_kanal_brand_new_luxury_designer_house_available_for_sale-54537221-3036-1.html,House,For Sale,1 Kanal,6.0,6.0,11 hours ago,PKR 9.15 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,Zameen,91500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_1_kanal_house_for_sale_in_bahria_town_rawalpindi-49763694-3045-1.html,House,For Sale,1 Kanal,8.0,6.0,12 hours ago,PKR 8 Crore,"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,Zameen,80000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_usman_block_7_marla_designer_house_for_sale_bahria_town_phase_8-54690501-3068-1.html,House,For Sale,7 Marla,5.0,6.0,9 hours ago,PKR 2.9 Crore,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,Zameen,29000000.0,Marla,1905.75,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_house_in_airport_housing_society_rawalpindi-51092873-426-1.html,House,For Sale,6 Marla,4.0,5.0,9 hours ago,PKR 2.6 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,26000000.0,Marla,1633.5,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_brand_new_house_for_sale-52810747-426-1.html,House,For Sale,6 Marla,4.0,5.0,10 hours ago,PKR 2.5 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,25000000.0,Marla,1633.5,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_brand_new_house_for_sale-52953357-426-1.html,House,For Sale,6 Marla,4.0,4.0,10 hours ago,PKR 2.3 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,23000000.0,Marla,1633.5,False
https://www.zameen.com/Property/rawalpindi_rail_view_housing_society_reserve_a_centrally_located_house_in_rail_view_housing_society-54364752-9012-1.html,House,For Sale,4 Marla,2.0,3.0,10 hours ago,PKR 1.15 Crore,"Rail View Housing Society, Rawalpindi",Rawalpindi,Zameen,11500000.0,Marla,1089.0,False
https://www.zameen.com/Property/rawalpindi_adiala_road_5_marla_house_for_sale_sakndar_town_dahok_kaloor-54624446-478-1.html,House,For Sale,5 Marla,2.0,3.0,9 hours ago,PKR 70 Lakh,"Adiala Road, Rawalpindi",Rawalpindi,Zameen,7000000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_defence_road_5_marla_double_storey_house_for_sale-54657844-8144-1.html,House,For Sale,5 Marla,4.0,4.0,9 hours ago,PKR 2 Crore,"Defence Road, Rawalpindi",Rawalpindi,Zameen,20000000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_a_house_of_5_marla_in_airport_housing_society-53719207-426-1.html,House,For Sale,5 Marla,3.0,4.0,9 hours ago,PKR 1.6 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,16000000.0,Marla,1361.25,False
https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_prominently-located_house_available_in_airport_housing_society_-_sector_4_for_sale-51742651-9155-1.html,House,For Sale,5 Marla,4.0,5.0,9 hours ago,PKR 2.3 Crore,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,Zameen,23000000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_house_in_airport_housings_society_rawalpindi-52435632-426-1.html,House,For Sale,5 Marla,3.0,4.0,9 hours ago,PKR 1.65 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,16500000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_owner_build_brand_new_house_for_sale-53098825-426-1.html,House,For Sale,8 Marla,6.0,6.0,10 hours ago,PKR 3.5 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,35000000.0,Marla,2178.0,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_house_is_available_for_sale_in_airport_housing_society_rawalpindi-54281892-426-1.html,House,For Sale,6 Marla,4.0,5.0,10 hours ago,PKR 2.2 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,22000000.0,Marla,1633.5,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_airport_housing_soicty_rawalpindi-54657170-426-1.html,Other,For Sale,5 Marla,3.0,4.0,10 hours ago,PKR 1.85 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,18500000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_gulshan_abad_1_kanal_double_storey_double_unit_house_available_for_sale_in_gulshan_abad-49318909-1058-1.html,House,For Sale,1 Kanal,8.0,5.0,3 days ago,PKR 5.15 Crore,"Gulshan Abad, Rawalpindi",Rawalpindi,Zameen,51500000.0,Kanal,5445.0,False
https://www.zameen.com/Property/rawalpindi_gulshan_abad_10_marla_brand_new_house_available_for_sale-53941994-1058-1.html,House,For Sale,10 Marla,7.0,5.0,3 days ago,PKR 3.75 Crore,"Gulshan Abad, Rawalpindi",Rawalpindi,Zameen,37500000.0,Marla,2722.5,False
https://www.zameen.com/Property/gulshan_abad_gulshan_abad_sector_1_10_marla_brand_new_house_available_for_sale-54301229-14736-1.html,House,For Sale,10 Marla,9.0,5.0,3 days ago,PKR 4.15 Crore,"Gulshan Abad Sector 1, Gulshan Abad",Rawalpindi,Zameen,41500000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_10_marla_house_for_sale-54494423-3036-1.html,House,For Sale,10 Marla,5.0,6.0,4 days ago,PKR 5.5 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,Zameen,55000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_3_12_marla_designer_house_with_solar-54173803-8302-1.html,House,For Sale,12 Marla,4.0,6.0,4 days ago,PKR 4.65 Crore,"Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave",Rawalpindi,Zameen,46500000.0,Marla,3267.0,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_studio_apartment_is_available_for_sale_in_bahria_heights_1_phase_1-47195800-12199-1.html,Apartment,For Sale,2 Marla,2.0,1.0,1 day ago,PKR 72 Lakh,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,Zameen,7200000.0,Marla,544.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_brand_new_full_furnished_studio_apartment_for_sale_in_bahria_height_2_phase_4-51976928-8506-1.html,Apartment,For Sale,1.4 Marla,2.0,1.0,1 day ago,PKR 80 Lakh,"Bahria Heights, Bahria Town Rawalpindi",Rawalpindi,Zameen,8000000.0,Marla,381.15,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_d_block_bahria_heights_1_lavish_furnished_1_bedroom_for_sale_available_bahria_heights_1_bahria_town_rawalpindi_punjab-53929418-12199-1.html,Room,For Sale,5.1 Marla,1.0,2.0,1 day ago,PKR 2.2 Crore,"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,Zameen,22000000.0,Marla,1388.475,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_this_is_your_chance_to_buy_corner_house_in_rawalpindi-54069688-3036-1.html,House,For Sale,1.5 Kanal,6.0,5.0,1 day ago,PKR 14 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,Zameen,140000000.0,Kanal,8167.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_prime_location_10_marla_brand_new_house_for_sale_in_bahria_town_rawalpindi-54641570-3045-1.html,House,For Sale,10 Marla,5.0,6.0,1 day ago,PKR 6.5 Crore,"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,Zameen,65000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_brand_new_designer_house_for_sale_bharia_town_phase_4-54345001-3041-1.html,House,For Sale,10 Marla,5.0,6.0,12 hours ago,PKR 6.25 Crore,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,Zameen,62500000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_this_is_your_chance_to_buy_corner_house_in_bahria_town_phase_2_rawalpindi-47464268-3035-1.html,House,For Sale,1 Kanal,5.0,5.0,12 hours ago,PKR 10.5 Crore,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,Zameen,105000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_airport_housing_soicty_rawalpindi-54667351-426-1.html,Other,For Sale,6 Marla,4.0,5.0,10 hours ago,PKR 2.4 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,24000000.0,Marla,1633.5,False
https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_prime_location_6_marla_house_is_available_for_sale-54672374-9155-1.html,House,For Sale,6 Marla,4.0,4.0,10 hours ago,PKR 2.6 Crore,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,Zameen,26000000.0,Marla,1633.5,False
https://www.zameen.com/Property/airport_housing_society_airport_housing_society_-_sector_4_prime_location_5_marla_house_for_sale_in_airport_housing_society_-_sector_4_rawalpindi-54672439-9155-1.html,House,For Sale,5 Marla,3.0,4.0,10 hours ago,PKR 1.7 Crore,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,Zameen,17000000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_6_marla_1_5_unit_house-54674494-426-1.html,House,For Sale,6 Marla,3.0,4.0,10 hours ago,PKR 1.85 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,18500000.0,Marla,1633.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_10_marla_farnish_house_for_sale-54573738-3048-1.html,House,For Sale,10 Marla,5.0,6.0,10 hours ago,PKR 5.5 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,Zameen,55000000.0,Marla,2722.5,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_airport_housing_soicty_rwp-54657562-426-1.html,Other,For Sale,5 Marla,4.0,6.0,10 hours ago,PKR 2.25 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,22500000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_airport_housing_society_5_marla_double_story_house_for_sale_airport_hosing_society_rawalpindi_very_good_location-54660958-426-1.html,House,For Sale,5 Marla,4.0,5.0,10 hours ago,PKR 2.2 Crore,"Airport Housing Society, Rawalpindi",Rawalpindi,Zameen,22000000.0,Marla,1361.25,False
https://www.zameen.com/Property/rawalpindi_gulshan_abad_prime_location_house_for_sale_in_clifton_town_gulshan_abad-54530736-1058-1.html,House,For Sale,5 Marla,3.0,3.0,10 hours ago,PKR 1.35 Crore,"Gulshan Abad, Rawalpindi",Rawalpindi,Zameen,13500000.0,Marla,1361.25,False
https://www.zameen.com/Property/adiala_road_snober_city_buy_a_prime_location_6_marla_house_for_sale_in_snober_city-54508522-11748-1.html,House,For Sale,6 Marla,3.0,3.0,10 hours ago,PKR 1.55 Crore,"Snober City, Adiala Road",Rawalpindi,Zameen,15500000.0,Marla,1633.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_1_5_kanal_corner_extraordinary_villa_for_sale_in_bahroa_town_phase_3-54690401-3036-1.html,Villa,For Sale,1.5 Kanal,6.0,6.0,10 hours ago,PKR 13 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,Zameen,130000000.0,Kanal,8167.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_7_marla_brand_new_luxury_double_unit_house_5_beds_abu_bakar_block_bahria_town_phase_8-54690375-3048-1.html,House,For Sale,7 Marla,5.0,6.0,10 hours ago,PKR 3.2 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,Zameen,32000000.0,Marla,1905.75,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_nearest_to_park_masjid_house_for_sale_in_bahria_town_phase_6-48069186-3046-1.html,House,For Sale,10 Marla,5.0,6.0,10 hours ago,PKR 4.6 Crore,"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,Zameen,46000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_abu_bakar_block_house_for_sale-54638661-3069-1.html,House,For Sale,8 Marla,5.0,2.0,10 hours ago,PKR 3.3 Crore,"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,Zameen,33000000.0,Marla,2178.0,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_elegant_designer_house_heighted_location-54601639-3048-1.html,House,For Sale,10 Marla,5.0,6.0,4 days ago,PKR 5.1 Crore,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,Zameen,51000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_7_luxurious_modern_designer_house-54601668-8306-1.html,House,For Sale,10 Marla,5.0,6.0,4 days ago,PKR 6.1 Crore,"Bahria Greens - Overseas Enclave - Sector 7, Bahria Greens - Overseas Enclave",Rawalpindi,Zameen,61000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_e_10_marla_brand_new_corner_house_for_sale_bahria_town_phase_8_block_e_rawalpindi-54338785-3053-1.html,House,For Sale,10 Marla,5.0,6.0,6 days ago,PKR 3.8 Crore,"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,Zameen,38000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_luxury_designer_house_for_sale_fully_furnished_6_bedrooms_basement_swimming_pool_media_room-54606253-3036-1.html,Room,For Sale,1 Kanal,6.0,6.0,6 days ago,PKR 25 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,Zameen,250000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_a_luxurious_corner_house_with_two-side_elevation-51914137-3049-1.html,House,For Sale,2 Kanal,5.0,6.0,6 days ago,PKR 16.5 Crore,"Bahria Town Phase 8 - Block A, Bahria Town Phase 8",Rawalpindi,Zameen,165000000.0,Kanal,10890.0,False
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_l_9_bedroom_brand_new_16_marla_house-54182248-3061-1.html,Room,For Sale,16 Marla,9.0,6.0,2 days ago,PKR 4.6 Crore,"Bahria Town Phase 8 - Block L, Bahria Town Phase 8",Rawalpindi,Zameen,46000000.0,Marla,4356.0,False
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_-_ali_block_ali_block_5_marla_brand_new_designer_house_for_sale-54562785-3070-1.html,House,For Sale,5 Marla,4.0,5.0,2 days ago,PKR 2.35 Crore,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,Zameen,23500000.0,Marla,1361.25,False
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_block_a_fully_furnished_272_square_yards_house_for_sale_in_bahria_town_phase_8_-_block_a_rawalpindi-54588938-3049-1.html,House,For Sale,10.9 Marla,5.0,6.0,2 days ago,PKR 4.5 Crore,"Bahria Town Phase 8 - Block A, Bahria Town Phase 8",Rawalpindi,Zameen,45000000.0,Marla,2967.525,False
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_-_sector_f-1_double_storey_10_marla_house_available_in_bahria_town_phase_8_-_sector_f-1_for_sale-54670916-3095-1.html,House,For Sale,10 Marla,5.0,5.0,2 days ago,PKR 5.4 Crore,"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,Zameen,54000000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_-_overseas_enclave_-_sector_5_5_marla_used_double_unit_house_for_sale_with_solar_system_installed-53789199-8304-1.html,House,For Sale,5 Marla,3.0,4.0,2 days ago,PKR 2.35 Crore,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,Zameen,23500000.0,Marla,1361.25,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_beautiful_luxury_fully_renovated_house_for_sale_in_bahria_town_phase_5-47846277-3045-1.html,House,For Sale,1 Kanal,8.0,5.0,12 hours ago,PKR 8 Crore,"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,Zameen,80000000.0,Kanal,5445.0,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_brand_new_corner_house_for_sale_in_bahria_town_phase_3-51538156-3036-1.html,House,For Sale,1.2 Kanal,5.0,6.0,12 hours ago,PKR 14.95 Crore,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,Zameen,149500000.0,Kanal,6534.0,False
https://www.zameen.com/Property/rawalpindi_adiala_road_8_marla_double_storey_house_for_sale_near_main_gulshanabad_gate-54322654-478-1.html,House,For Sale,8 Marla,6.0,5.0,10 hours ago,PKR 2 Crore,"Adiala Road, Rawalpindi",Rawalpindi,Zameen,20000000.0,Marla,2178.0,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_investor_rate_10_marla_house_is_available_for_sale_in_rawalpindi_on_prime_location-54235152-3047-1.html,House,For Sale,10 Marla,5.0,6.0,12 hours ago,PKR 4.15 Crore,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,Zameen,41500000.0,Marla,2722.5,False
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_1-bed_luxury_apartment_for_sale_prime_location_bahria_town_phase_7-54642641-3047-1.html,Apartment,For Sale,2.4 Marla,1.0,1.0,12 hours ago,PKR 54 Lakh,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,Zameen,5400000.0,Marla,653.4,False
